ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,entrez_id,gene_name
ENSMUSG00000024242,542.2486329730965,0.12863549947034944,0.14529991439790022,0.88531022198736,0.37598933832375553,0.6036406150054494,Map4k3,225028,mitogen-activated protein kinase kinase kinase kinase 3
ENSMUSG00000028645,226.42262321161903,0.19067775879222154,0.215384204298602,0.8852912840714716,0.37599954963426907,0.6036406150054494,Slc2a1,20525,"solute carrier family 2 (facilitated glucose transporter), member 1"
ENSMUSG00000034263,218.63022340483488,-0.11378180926627839,0.12855760971741415,-0.8850647543648732,0.3761217075593272,0.603772204633064,Ints14,69882,integrator complex subunit 14
ENSMUSG00000016253,645.572446414881,-0.09903496257339818,0.1119114925636605,-0.8849400566886592,0.3761889622143544,0.6037962164463315,Nelfcd,57314,"negative elongation factor complex member C/D, Th1l"
ENSMUSG00000031310,247.18349813262316,-0.13088512594499926,0.147911520544241,-0.8848879753477413,0.37621705404990435,0.6037962164463315,Zmym3,56364,"zinc finger, MYM-type 3"
ENSMUSG00000007039,63.37058068717691,0.20879252219714164,0.23606000778459518,0.8844891778012007,0.3764322019272091,0.604076972262636,Ddah2,51793,"DDAH family member 2, ADMA independent"
ENSMUSG00000022537,48.111720085582135,-0.2541765223137035,0.2874246036913793,-0.884324163795749,0.37652124777842366,0.6041553283622602,Tmem44,224090,transmembrane protein 44
ENSMUSG00000029098,643.2240207444783,0.1085796509976102,0.12282111827967818,0.884047080163865,0.3766707985464098,0.604330741831055,Acox3,80911,"acyl-Coenzyme A oxidase 3, pristanoyl"
ENSMUSG00000074698,1479.4155253579213,-0.048743220228745256,0.05514942996242407,-0.8838390580275504,0.37678309872711674,0.6044463593633861,Csnk2a1,12995,"casein kinase 2, alpha 1 polypeptide"
ENSMUSG00000034616,234.31339005211993,0.16061585788832614,0.18175688471849796,0.8836851387340035,0.37686620492820155,0.6045151233776235,Ssh3,245857,slingshot protein phosphatase 3
ENSMUSG00000117037,8.88404739650001,0.40680954116056917,0.46051294644604635,0.8833835059363112,0.37702909939905055,0.6047118440286715,NA,NA,NA
ENSMUSG00000015095,764.6134369746305,-0.115724311648096,0.13102361656080846,-0.8832324636252732,0.377110684948179,0.604772737377039,Fbxw5,30839,F-box and WD-40 domain protein 5
ENSMUSG00000085360,3.867789825661667,0.8906378475970887,1.008462401319939,0.8831641580601973,0.3771475837936427,0.604772737377039,NA,NA,NA
ENSMUSG00000107121,11.407521151240463,0.4356244563965539,0.49344358215231005,0.8828252553137691,0.37733069286667953,0.6049750988254272,1110006O24Rik,66123,RIKEN cDNA 1110006O24 gene
ENSMUSG00000061132,95.00286426038058,0.244929605986737,0.2774553116113682,0.8827713715923017,0.3773598112771085,0.6049750988254272,Blnk,17060,B cell linker
ENSMUSG00000021377,855.6896934445748,-0.11452070807334921,0.12973807595619963,-0.8827070020061968,0.3773945979958114,0.6049750988254272,Dek,110052,DEK proto-oncogene
ENSMUSG00000084839,89.23505738942406,0.3629141822881362,0.4111950947013897,0.8825839290512083,0.37746111478919303,0.6050171645714103,NA,NA,NA
ENSMUSG00000026281,306.30978092504336,-0.14534862810622123,0.16471780900279848,-0.882409916609271,0.37755517499266394,0.6050529029779449,Dtymk,21915,deoxythymidylate kinase
ENSMUSG00000034312,990.6850461739019,0.18482936163292937,0.20947216206081087,0.8823576355662593,0.3775834376646312,0.6050529029779449,Iqsec1,232227,IQ motif and Sec7 domain 1
ENSMUSG00000006676,1496.3273910267174,-0.08482440540437347,0.09613800816144345,-0.8823191475106165,0.37760424480217236,0.6050529029779449,Usp19,71472,ubiquitin specific peptidase 19
ENSMUSG00000034271,37.0372629131199,0.27536146078471846,0.3122048586697623,0.8819896716469257,0.37778239260258084,0.6052119907558389,Jdp2,81703,Jun dimerization protein 2
ENSMUSG00000039205,392.95931269466985,0.13572345459477062,0.15390763853261752,0.8818500230968513,0.37785791628249665,0.6052119907558389,Ciz1,68379,CDKN1A interacting zinc finger protein 1
ENSMUSG00000030008,104.16001249691047,-0.18300349576814423,0.20754200977817974,-0.8817660384215119,0.3779033407227377,0.6052119907558389,Pradc1,73327,protease-associated domain containing 1
ENSMUSG00000029465,1038.7086582512468,0.11152018503758689,0.12647851125977816,0.8817322715677139,0.37792160500795813,0.6052119907558389,Arpc3,56378,"actin related protein 2/3 complex, subunit 3"
ENSMUSG00000022106,831.2858111866296,0.08076800828860235,0.09160607997533382,0.8816882930734535,0.377945393522549,0.6052119907558389,Rcbtb2,105670,regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2
ENSMUSG00000002661,116.68604119628627,-0.197602591385129,0.22413321990026377,-0.8816300924649164,0.37797687637376903,0.6052119907558389,Alkbh7,66400,alkB homolog 7
ENSMUSG00000033196,89.26093946963854,-1.1008699208436983,1.2486982311968016,-0.8816140628217125,0.37798554768148585,0.6052119907558389,Myh2,17882,"myosin, heavy polypeptide 2, skeletal muscle, adult"
ENSMUSG00000001100,1930.401418349924,-0.12664411575652498,0.14380005002000718,-0.8806959089298282,0.37848243168211815,0.6059070289645272,Poldip2,67811,"polymerase (DNA-directed), delta interacting protein 2"
ENSMUSG00000087606,9.672509385058586,-0.6039923177712175,0.6858618331036447,-0.8806326414724767,0.37851668539484407,0.6059070289645272,NA,NA,NA
ENSMUSG00000036908,870.6100180119475,0.17017910933869063,0.1932561329673843,0.8805884021668364,0.3785406381861328,0.6059070289645272,Unc93b1,54445,"unc-93 homolog B1, TLR signaling regulator"
ENSMUSG00000011837,171.52434996023027,-0.15229052000151977,0.17296392585366088,-0.8804756208549972,0.3786017063686255,0.6059250653320667,Snapc2,102209,"small nuclear RNA activating complex, polypeptide 2"
ENSMUSG00000050002,479.2797715096372,-0.1386134854714806,0.1574404308994014,-0.8804186108970287,0.37863257810358875,0.6059250653320667,Idnk,75731,idnK gluconokinase homolog (E. coli)
ENSMUSG00000028565,934.8761679577717,0.0914271021284402,0.10391900900737211,0.8797918975724093,0.3789720547759756,0.6064037288927041,Nfia,18027,nuclear factor I/A
ENSMUSG00000112758,67.455863467930115,0.17197105234499646,0.19548982149582964,0.8796931268805988,0.3790255737434075,0.6064247703454541,NA,NA,NA
ENSMUSG00000091119,16.38929628654156,-0.526944601362258,0.5990865123707477,-0.8795801449059424,0.3790867988063754,0.606458135428048,Ccdc152,100039139,coiled-coil domain containing 152
ENSMUSG00000026775,1870.9660070059538,-0.07114322470283826,0.08094586482281897,-0.8788988153818909,0.37945614104234576,0.6069843627662781,Yme1l1,27377,YME1-like 1 (S. cerevisiae)
ENSMUSG00000062031,743.0119353369238,0.10345647076277831,0.11773702019720853,0.8787080783044244,0.3795595774308434,0.6070851759120667,Pgghg,212974,protein glucosylgalactosylhydroxylysine glucosidase
ENSMUSG00000022450,2247.489534038313,-0.13331988516060742,0.1517537200437766,-0.8785279538593745,0.37965727452453674,0.6071767888755021,Ndufa6,67130,NADH:ubiquinone oxidoreductase subunit A6
ENSMUSG00000039653,5704.681365355942,-0.15001964785199423,0.17093060430177226,-0.8776640582580494,0.3801260548511709,0.6078617836889812,Baat,12012,bile acid-Coenzyme A: amino acid N-acyltransferase
ENSMUSG00000029464,210.04773415071003,0.15182887550209076,0.17303779134757497,0.8774318853684245,0.38025210070165066,0.6079797649084827,Gpn3,68080,GPN-loop GTPase 3
ENSMUSG00000032180,257.48521406826654,-0.18355376707550458,0.2092163741702883,-0.8773393946981605,0.3803023207162293,0.6079797649084827,Tmed1,17083,transmembrane p24 trafficking protein 1
ENSMUSG00000082284,13.57463918143946,0.38350518538678185,0.43714032258253716,0.8773045303190297,0.38032125221974517,0.6079797649084827,NA,NA,NA
ENSMUSG00000007877,41.30514880082323,-1.2619808142677071,1.4389900128826878,-0.8769906691288405,0.38049170622718775,0.6081875304261348,Tcap,21393,titin-cap
ENSMUSG00000036083,1510.534610582034,-0.21532883256092133,0.24557773802191524,-0.8768255392176693,0.38058140501364346,0.6082575440968265,Slc17a3,105355,"solute carrier family 17 (sodium phosphate), member 3"
ENSMUSG00000020128,790.707977390654,-0.09640294194374321,0.10995350700723695,-0.8767609562230528,0.38061649011517573,0.6082575440968265,Vps54,245944,VPS54 GARP complex subunit
ENSMUSG00000079225,9.977567900369806,-0.3985923921396134,0.454667155085037,-0.8766685424309221,0.3806666979207643,0.6082730705420403,NA,NA,NA
ENSMUSG00000021613,5.294796782846902,0.8660835709488088,0.9881124338752989,0.8765030590214289,0.3807566141327813,0.6083520375986642,Hapln1,12950,hyaluronan and proteoglycan link protein 1
ENSMUSG00000001707,169.88350651900603,-0.21547798598400472,0.24598194664290043,-0.8759910592008638,0.3810348943175714,0.6086712522051828,Eef1e1,66143,eukaryotic translation elongation factor 1 epsilon 1
ENSMUSG00000021180,36.608377629762415,0.2769174843378211,0.3161295066034336,0.8759621565006214,0.3810506071253733,0.6086712522051828,Rps6ka5,73086,"ribosomal protein S6 kinase, polypeptide 5"
ENSMUSG00000103222,77.01188050772791,0.30875917790407115,0.3525002891484419,0.8759118429376639,0.38107796079015743,0.6086712522051828,NA,NA,NA
ENSMUSG00000049807,361.56391875923595,0.11171727025750439,0.12760630317107904,0.8754839493134398,0.38131063980058366,0.6089781449164754,Arhgap23,58996,Rho GTPase activating protein 23
ENSMUSG00000044471,8.904975012744128,0.5103336192940666,0.5830673085398033,0.8752567873717937,0.3814342008261819,0.6091107223143302,Lncpint,232685,"long non-protein coding RNA, Trp53 induced transcript"
ENSMUSG00000115946,18.437542591668695,0.40901659443169175,0.46743621533642626,0.875021192222583,0.3815623749117704,0.6091390586005259,NA,NA,NA
ENSMUSG00000030204,603.6420028569698,-0.10240013430485101,0.11703335780436928,-0.8749653622347665,0.3815927527449534,0.6091390586005259,Ddx47,67755,DEAD box helicase 47
ENSMUSG00000022526,40.77050080666624,-0.22965844978513417,0.262506267967304,-0.874868442431778,0.38164549161298406,0.6091390586005259,Zfp251,71591,zinc finger protein 251
ENSMUSG00000034341,2114.5908238731417,-0.08404894739046583,0.09608410521593573,-0.8747435093616935,0.381713480485618,0.6091390586005259,Wbp2,22378,WW domain binding protein 2
ENSMUSG00000044937,56.8940214480419,0.2239656670292512,0.25603977095915276,0.8747299928845097,0.38172083662995937,0.6091390586005259,Ttc41,103220,tetratricopeptide repeat domain 41
ENSMUSG00000028414,238.22460939255876,-0.1581641860061551,0.1808312959137786,-0.8746505144859918,0.3817640933412343,0.6091390586005259,Fktn,246179,fukutin
ENSMUSG00000020747,647.7889644180839,-0.11213381778230781,0.1282113667367884,-0.8746012201282668,0.3817909236740826,0.6091390586005259,Tmem94,71947,transmembrane protein 94
ENSMUSG00000078619,1428.6251327647426,-0.13155791388594326,0.15042327335943745,-0.8745848361615208,0.38179984152852314,0.6091390586005259,Smarcd2,83796,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
ENSMUSG00000038331,14.172444608751432,-0.4113607141227942,0.47036654714721754,-0.8745535085726336,0.38181689360821136,0.6091390586005259,Satb2,212712,special AT-rich sequence binding protein 2
ENSMUSG00000020150,3931.4043850540174,-0.17577186006567708,0.20102772290332954,-0.8743662691249926,0.38191882060760446,0.609236967523355,Gamt,14431,guanidinoacetate methyltransferase
ENSMUSG00000102425,24.553560505140307,-0.2925872012509145,0.3347559236308153,-0.8740314378233184,0.38210113336444906,0.6094630734126941,NA,NA,NA
ENSMUSG00000024970,53.750804676808016,0.20810468948502742,0.23812558138553636,0.8739283208220131,0.3821572904302414,0.6094727068232227,Spindoc,68229,spindlin interactor and repressor of chromatin binding
ENSMUSG00000024400,645.1736748697595,-0.07835876381451229,0.08966853478433406,-0.8738713530111378,0.3821883170200212,0.6094727068232227,Wdr33,74320,WD repeat domain 33
ENSMUSG00000031556,717.8642308752204,-0.14933197110418897,0.17090780592796967,-0.8737574641097786,0.3822503493847536,0.6095069258526451,Tm2d2,69742,TM2 domain containing 2
ENSMUSG00000032120,960.9496694086874,-0.11725359514176409,0.13423979405137257,-0.87346375916587,0.3824103514251094,0.6096469044206975,C2cd2l,71764,C2 calcium-dependent domain containing 2-like
ENSMUSG00000018347,71.02345310154145,-0.20318908697344468,0.2326315174448713,-0.8734374826128027,0.3824246681392675,0.6096469044206975,Zkscan6,52712,zinc finger with KRAB and SCAN domains 6
ENSMUSG00000002731,224.78582952006235,-0.13299193669046558,0.15227395434847074,-0.8733728447487527,0.3824598873159801,0.6096469044206975,Prkra,23992,"protein kinase, interferon inducible double stranded RNA dependent activator"
ENSMUSG00000101188,46.23301630498166,-0.21447733171617536,0.24572080052819043,-0.8728497190923378,0.3827449954954615,0.6100366389743048,NA,NA,NA
ENSMUSG00000027649,292.0542056562532,0.17307384030516498,0.19836867613914527,0.8724857355188614,0.38294344663148683,0.6102818924600127,Ctnnbl1,66642,"catenin, beta like 1"
ENSMUSG00000028218,197.79427932848225,0.15547852813310603,0.17821553723290182,0.8724184801570818,0.38298012250170016,0.6102818924600127,Cibar1,68099,CBY1 interacting BAR domain containing 1
ENSMUSG00000020937,16.766245636517166,0.39844101502576307,0.4568124392098743,0.8722201516992983,0.38308828802602335,0.6103895060168565,Plcd3,72469,"phospholipase C, delta 3"
ENSMUSG00000050891,140.86992358590007,-0.14269031896162082,0.163660026063989,-0.8718703179591987,0.3832791279941581,0.6106288111918807,Tatdn1,69694,TatD DNase domain containing 1
ENSMUSG00000018623,13.459503594572864,0.7666053041180295,0.8797747353134475,0.8713654454340544,0.38355464676249595,0.6110029590314119,Mmp7,17393,matrix metallopeptidase 7
ENSMUSG00000027022,23.002592763830624,-0.7350962206107359,0.8438762645777086,-0.871094793711957,0.38370239659491084,0.6111487532254234,Xirp2,241431,xin actin-binding repeat containing 2
ENSMUSG00000031592,423.8608076329532,-0.16671504540812393,0.19139576913053613,-0.8710487497475484,0.3837275356425372,0.6111487532254234,Pcm1,18536,pericentriolar material 1
ENSMUSG00000027375,13.174697535508248,0.40945716851653363,0.470124720173058,0.8709543466801916,0.3837790809080995,0.6111660503976964,Mal,17153,"myelin and lymphocyte protein, T cell differentiation protein"
ENSMUSG00000106035,5.283624300629648,0.6067514916423512,0.6968595238416956,0.8706941225362171,0.3839211885162827,0.6112965050637896,NA,NA,NA
ENSMUSG00000023010,33404.81617360995,0.1091947917115134,0.1254167870373564,0.8706553109113604,0.3839423861853851,0.6112965050637896,Tmbim6,110213,transmembrane BAX inhibitor motif containing 6
ENSMUSG00000022752,2441.4637981899796,-0.07932194466241625,0.09112016161959474,-0.870520236712998,0.38401616498012486,0.611349176592988,Tomm70a,28185,translocase of outer mitochondrial membrane 70A
ENSMUSG00000091086,20.849513546738205,-0.2640118440438656,0.3033178349942311,-0.8704131890196529,0.3840746415971573,0.6113774786555577,Rpl6l,432502,ribosomal protein L6-like
ENSMUSG00000031979,387.0317868707254,0.0963228787020978,0.11069632878477534,0.8701542296797976,0.3842161250599737,0.611537892630952,Cog2,76332,component of oligomeric golgi complex 2
ENSMUSG00000031959,208.68516599598001,-0.1239227294708244,0.14246045623464998,-0.869874579558473,0.3843689488211238,0.6117163204990912,Wdr59,319481,WD repeat domain 59
ENSMUSG00000020455,423.3955178264442,-0.12437206143153363,0.14299690619328284,-0.8697535124530961,0.38443512134910635,0.6117568212824445,Trim11,94091,tripartite motif-containing 11
ENSMUSG00000042331,74.65843811461733,0.2806186590526408,0.32281543844049515,0.8692851259168246,0.3846911964102601,0.6120823769826098,Specc1,432572,sperm antigen with calponin homology and coiled-coil domains 1
ENSMUSG00000006736,4696.357111667204,0.1345561219645916,0.15480562785233792,0.8691939939866953,0.3847410319400487,0.6120823769826098,Tspan31,67125,tetraspanin 31
ENSMUSG00000086868,16.421629672045054,0.41385324015294717,0.47615543650018394,0.8691557597133248,0.3847619415421904,0.6120823769826098,NA,NA,NA
ENSMUSG00000049892,10.646176975291308,-0.5068633003737292,0.5833294190249511,-0.8689143455527465,0.38489398243288125,0.612227594674581,Rasd1,19416,"RAS, dexamethasone-induced 1"
ENSMUSG00000047843,1257.4185686053572,-0.1471345349004265,0.1694131954874832,-0.8684951280037526,0.38512333827217304,0.6125275582344715,Bri3,55950,brain protein I3
ENSMUSG00000097785,35.62728277619832,-0.30193071088760354,0.34774868487065946,-0.8682440050058067,0.3852607688148699,0.6126812692289832,B230217O12Rik,320879,RIKEN cDNA B230217O12 gene
ENSMUSG00000046679,240.70931905496886,-0.09828702831772218,0.11322504499782605,-0.8680679112965626,0.38535715641417523,0.6127670254747083,C87436,232196,expressed sequence C87436
ENSMUSG00000008301,359.8714788893526,-0.13092620462776017,0.15084860693657037,-0.8679311482326961,0.38543202594600257,0.6127670254747083,Phax,56698,phosphorylated adaptor for RNA export
ENSMUSG00000000167,9.94501930204362,-0.37049054552910904,0.42687081458898596,-0.8679219400038795,0.38543706721545196,0.6127670254747083,Pih1d2,72614,PIH1 domain containing 2
ENSMUSG00000070493,5252.915052540769,0.18634960496546538,0.21483604197551226,0.8674038268993344,0.38572078577857405,0.6131531898376444,Chchd2,14004,coiled-coil-helix-coiled-coil-helix domain containing 2
ENSMUSG00000026134,38.45813098920745,0.2570840673171882,0.29641459667923237,0.867312440741216,0.3857708420401927,0.6131678752648159,Prim2,19076,"DNA primase, p58 subunit"
ENSMUSG00000026039,7.856879190037313,0.5725974092710269,0.6602810383241081,0.867202563811865,0.385831031772312,0.6131986626410993,Sgo2a,68549,shugoshin 2A
ENSMUSG00000101320,20.59695676829246,0.27180954883207914,0.313485337288074,0.8670566578439446,0.38591096679793957,0.6132123555495982,NA,NA,NA
ENSMUSG00000067336,686.8064464699045,-0.16544537791310668,0.19082441055991603,-0.8670032173958127,0.38594024683942246,0.6132123555495982,Bmpr2,12168,bone morphogenetic protein receptor type 2
ENSMUSG00000023980,182.27653217186065,-0.12061085490398331,0.13911875259353096,-0.8669633148334578,0.38596211035291245,0.6132123555495982,Taf8,63856,TATA-box binding protein associated factor 8
ENSMUSG00000043398,48.446107047694724,-0.25353852279838063,0.2925388264338606,-0.8666833250447272,0.3861155443435675,0.6133912549840388,Gpr135,238252,G protein-coupled receptor 135
ENSMUSG00000025408,176.8153966939014,-0.2723850905228528,0.3143528925384496,-0.866494621135183,0.3862189748129257,0.6134906883408872,Ddit3,13198,DNA-damage inducible transcript 3
ENSMUSG00000036114,308.92755581024215,-0.20498011366267144,0.23658930176669338,-0.8663963760491903,0.38627283060624773,0.6135113619546473,Rpp25l,69961,ribonuclease P/MRP 25 subunit-like
ENSMUSG00000040270,98.39244903758889,-0.2729875737979592,0.3151708301359546,-0.8661574857045022,0.3864038041601336,0.6136545032343299,Bach2,12014,"BTB and CNC homology, basic leucine zipper transcription factor 2"
ENSMUSG00000053870,293.7581262638718,0.08984526450422597,0.10377315841242471,0.8657851980100169,0.386607967914863,0.6138534197564697,Fpgt,75540,fucose-1-phosphate guanylyltransferase
ENSMUSG00000025231,103.112887152813,-0.1508978058362974,0.17429115348997723,-0.86578006292772,0.38661078447050723,0.6138534197564697,Sufu,24069,SUFU negative regulator of hedgehog signaling
ENSMUSG00000071657,952.7588070020117,0.1420191609927717,0.16406735195680588,0.8656150007843192,0.3867013265372329,0.6139322899220369,Bscl2,14705,"BSCL2 lipid droplet biogenesis associated, seipin"
ENSMUSG00000028158,7726.768346208767,-0.09215348615095005,0.10648294676468534,-0.8654295260498219,0.38680308102440897,0.6140289425286559,Mttp,17777,microsomal triglyceride transfer protein
ENSMUSG00000025036,1079.984754529627,0.102630635128393,0.11864831284919623,0.8649986895206683,0.38703950806282805,0.6143393375020925,Sfxn2,94279,sideroflexin 2
ENSMUSG00000020537,634.3717965465063,-0.12401631677251726,0.14346733319828908,-0.8644219837913333,0.3873561206157963,0.6147186345458854,Drg2,13495,developmentally regulated GTP binding protein 2
ENSMUSG00000044700,381.729793178086,-0.11924979309243536,0.13796307976186867,-0.8643601846107423,0.3873900578504647,0.6147186345458854,Tmem201,230917,transmembrane protein 201
ENSMUSG00000108207,83.37292147523807,-0.20143574171781878,0.2330563788614136,-0.864321940905132,0.387411060422298,0.6147186345458854,NA,NA,NA
ENSMUSG00000121156,12.687930545422505,0.3704433294791413,0.4286222281341367,0.8642653254166082,0.38744215363336726,0.6147186345458854,NA,NA,NA
ENSMUSG00000027487,119.13491618951295,0.18468012297263445,0.21371435269208508,0.8641446896115466,0.3875084118598834,0.6147588301783893,Cdk5rap1,66971,CDK5 regulatory subunit associated protein 1
ENSMUSG00000042102,9904.993744138503,0.17920451354123287,0.2074083744410508,0.8640177332481144,0.38757814906115873,0.6147871864042982,Dmgdh,74129,dimethylglycine dehydrogenase precursor
ENSMUSG00000037509,6.293125688338917,0.6246152164330239,0.7229651184667795,0.8639631435575618,0.387608137560585,0.6147871864042982,Arhgef4,226970,Rho guanine nucleotide exchange factor 4
ENSMUSG00000031078,1036.060370812073,-0.07653126278199313,0.08864033523240951,-0.8633909447807576,0.3879225564276439,0.6151596791387778,Cttn,13043,cortactin
ENSMUSG00000074782,21.78982403136801,0.3310146493186823,0.3833909498814518,0.8633867059747635,0.3879248861990176,0.6151596791387778,4833422C13Rik,373852,RIKEN cDNA 4833422C13 gene
ENSMUSG00000041997,831.9727033961036,-0.1312577059870477,0.1521205569397624,-0.8628531779503272,0.38821819683133685,0.615559821912639,Tlk1,228012,tousled-like kinase 1
ENSMUSG00000031847,7.768794921271082,0.4427826307355391,0.5132441682435833,0.8627134181588918,0.3882950530442173,0.6156167057340615,1700030J22Rik,69528,RIKEN cDNA 1700030J22 gene
ENSMUSG00000036002,263.0488976137097,0.1635486581736649,0.18962038699181583,0.8625056660216804,0.3884093164953383,0.6157328780490684,Atosb,230088,atos homolog B
ENSMUSG00000066900,1924.2881763777423,-0.0889857929315035,0.1032395290141847,-0.8619352856528162,0.38872313035969647,0.6161653333611228,Suds3,71954,suppressor of defective silencing 3 homolog (S. cerevisiae)
ENSMUSG00000054931,12.617078936055092,0.3677665288835201,0.42675655541591073,0.8617712469000042,0.388813410347632,0.6161776859124716,Zkscan4,544922,zinc finger with KRAB and SCAN domains 4
ENSMUSG00000028517,3298.5786030166782,0.12777839737701416,0.1482861631246922,0.8617014203109883,0.3888518438202119,0.6161776859124716,Plpp3,67916,phospholipid phosphatase 3
ENSMUSG00000042700,562.3916036038663,0.16273223840232087,0.18885076304699167,0.8616975424231051,0.38885397832846696,0.6161776859124716,Sipa1l1,217692,signal-induced proliferation-associated 1 like 1
ENSMUSG00000049134,21.935019529367604,-0.6889971881674614,0.8004085673762803,-0.8608068632073458,0.3893444243846867,0.616889773558355,Nrap,18175,nebulin-related anchoring protein
ENSMUSG00000041238,137.3101076296236,0.22169013658395414,0.25762988438920126,0.8604985291576153,0.3895142939512241,0.6169534869930035,Rbbp8,225182,"retinoblastoma binding protein 8, endonuclease"
ENSMUSG00000100954,44.22961642936827,0.2959798290376517,0.34397246644225743,0.8604753517018425,0.3895270648599987,0.6169534869930035,NA,NA,NA
ENSMUSG00000022092,56.83243394675761,-0.19250549103730064,0.22372460959611745,-0.8604573783135631,0.3895369684735897,0.6169534869930035,Ppp3cc,19057,"protein phosphatase 3, catalytic subunit, gamma isoform"
ENSMUSG00000114023,7.422574765047045,0.48591843049271083,0.56473532343064,0.8604356949745338,0.38954891653099705,0.6169534869930035,NA,NA,NA
ENSMUSG00000024810,46.316009478459485,0.2963867933857673,0.34457143825665976,0.8601606531444392,0.3897004907452294,0.6170704414476661,Il33,77125,interleukin 33
ENSMUSG00000022911,96.14965377022158,-0.14795529115795095,0.17202796611308693,-0.8600653399615781,0.3897530257442268,0.6170704414476661,Arl13b,68146,ADP-ribosylation factor-like 13B
ENSMUSG00000033904,161.18937810539256,-0.1561850835248631,0.18160655794055292,-0.8600189623988618,0.38977858982257474,0.6170704414476661,Ccp110,101565,centriolar coiled coil protein 110
ENSMUSG00000040054,788.0104248197706,-0.13737778619882562,0.159740948397831,-0.8600035718874632,0.38978707355191744,0.6170704414476661,Baz2a,116848,"bromodomain adjacent to zinc finger domain, 2A"
ENSMUSG00000038205,70.19246018405528,0.2527399429507792,0.29397884502460714,0.859721531764042,0.3899425627377831,0.6172515466224423,Prkab2,108097,"protein kinase, AMP-activated, beta 2 non-catalytic subunit"
ENSMUSG00000068479,130.2856940512133,-0.1452837426275153,0.16901077057976652,-0.8596123319782571,0.3900027748861446,0.6172818127004177,Mfap1a,67532,microfibrillar-associated protein 1A
ENSMUSG00000021072,810.8579406544795,-0.08843301747999999,0.10289138512580898,-0.8594793176500615,0.39007612587515206,0.6173328658761625,Tmx1,72736,thioredoxin-related transmembrane protein 1
ENSMUSG00000059810,201.86187937623416,-0.29315112727128556,0.34117973598857654,-0.8592278390211924,0.39021482712960204,0.6174873204614856,Rgs3,50780,regulator of G-protein signaling 3
ENSMUSG00000040017,8335.91659341294,0.23094027576422943,0.2688947133635898,0.8588501903790138,0.39042317286239714,0.6177519383546376,Saa4,20211,serum amyloid A 4
ENSMUSG00000047419,27.84305079436218,-0.6628754286112875,0.7719686168379182,-0.8586818351845826,0.39051607485688444,0.6178338574513026,Cmya5,76469,cardiomyopathy associated 5
ENSMUSG00000038250,526.7978435119379,-0.08810610185630895,0.10261804197687813,-0.8585829563592823,0.3905706445667966,0.6178551203330264,Usp38,74841,ubiquitin specific peptidase 38
ENSMUSG00000028078,15.769723340723374,0.39684277345032626,0.4627686094347721,0.8575403892131578,0.3911463033406273,0.6187006179617672,Dclk2,70762,doublecortin-like kinase 2
ENSMUSG00000086877,48.02973716198101,0.2169855395933981,0.25307768734833,0.8573870808877135,0.39123099674356404,0.6187694286251652,A230072C01Rik,320742,RIKEN cDNA A230072C01 gene
ENSMUSG00000015092,2548.401632884494,-0.16715168370491817,0.19499085277834244,-0.8572283331409875,0.39131870682431685,0.6188429954642476,Edf1,59022,endothelial differentiation-related factor 1
ENSMUSG00000118087,37.07824895588235,0.34142196894248233,0.3983236494853374,0.8571471198951504,0.3913635827559839,0.6188488147537252,4833438C02Rik,100503392,RIKEN cDNA 4833438C02 gene
ENSMUSG00000079020,179.75054731674658,0.13314234795767965,0.15538621825770776,0.8568478559460357,0.39152897373755624,0.6190451787691369,Slc45a4,106068,"solute carrier family 45, member 4"
ENSMUSG00000030730,184.33524605490655,-1.0406471759557614,1.2147699330688349,-0.8566619469472769,0.39163173941974105,0.6191167849672617,Atp2a1,11937,"ATPase, Ca++ transporting, cardiac muscle, fast twitch 1"
ENSMUSG00000043284,397.08019667931086,-0.14716894399476868,0.1718025396390358,-0.8566168131389482,0.391656690689914,0.6191167849672617,Tmem11,216821,transmembrane protein 11
ENSMUSG00000005628,7.659488429459606,-0.5476806001011936,0.6397294019009679,-0.8561129103551445,0.3919353281795032,0.6194920559672241,Tmod4,50874,tropomodulin 4
ENSMUSG00000031353,1181.060181891695,-0.07424094805116578,0.08676045428169785,-0.8557003149167113,0.39216356599267527,0.6197875947755884,Rbbp7,245688,"retinoblastoma binding protein 7, chromatin remodeling factor"
ENSMUSG00000041625,989.0415265650811,0.1515483138885253,0.177184601097425,0.8553131194803797,0.39237782644524855,0.6199478736792965,Ggact,223267,gamma-glutamylamine cyclotransferase
ENSMUSG00000057789,283.7788363153885,-0.11521957002765724,0.13471316334302727,-0.8552955566358986,0.392387546793571,0.6199478736792965,Bak1,12018,BCL2-antagonist/killer 1
ENSMUSG00000020097,1333.3537219368247,-0.11461508481566632,0.1340067589570416,-0.8552933128724377,0.3923887886395121,0.6199478736792965,Sgpl1,20397,sphingosine phosphate lyase 1
ENSMUSG00000018001,119.95707642450915,0.20177533077573978,0.2359468660689215,0.855172751973743,0.3924555184566074,0.6199880953049907,Cyth3,19159,cytohesin 3
ENSMUSG00000069237,1380.0505905335242,-0.07083132043123279,0.08284158267461712,-0.8550213328183515,0.3925393379020046,0.62005530325593206,Fam8a1,97863,"family with sequence similarity 8, member A1"
